global_idx|puzzle|status|n_steps|empty_remaining|wrong_placements|technique_counts
34992|980700000600500000004080300060000020008020003000900810050007004001040030000000200|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'nakedSingle': 16, 'crossHatch': 28, 'LZWing': 2, 'KrakenFish': 1, 'FPCE': 1, 'ALS_XZ': 7, 'FPC': 2, 'lastRemaining': 9, 'ALS_XYWing': 4, 'fullHouse': 2}
34993|980700600005040030000600000800050000050007040007304000020001009008070050000000201|SOLVED_CLEAN|57|0|0|{'DeepResonance': 6, 'FPF': 1, 'nakedSingle': 10, 'crossHatch': 32, 'LZWing': 2, 'lastRemaining': 11, 'Swordfish': 1, 'SimpleColoring': 2, 'fullHouse': 3}
34994|980700600005090070000004000500030090003400206000100000300000000050070080007002001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 2, 'nakedSingle': 14, 'LZWing': 1, 'SimpleColoring': 1, 'XCycle': 1, 'ALS_XZ': 1, 'crossHatch': 33, 'lastRemaining': 9, 'fullHouse': 1}
34995|980700600500060000006000070400000000008050900000304002010002090009070500000009031|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'FPCE': 1, 'crossHatch': 24, 'XCycle': 1, 'ALS_XZ': 1, 'lastRemaining': 11, 'nakedSingle': 20, 'SimpleColoring': 1}
34996|980700600005040030000900000500070400060002070007000003200001000006050040000000108|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'ALS_XZ': 1, 'FPCE': 1, 'crossHatch': 23, 'KrakenFish': 1, 'FPC': 3, 'nakedSingle': 12, 'lastRemaining': 11, 'fullHouse': 8}
34997|980700600500060000006000070400000000050004030008090500060003021020100000005080700|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'crossHatch': 33, 'FPCE': 1, 'nakedSingle': 14, 'ALS_XZ': 1, 'lastRemaining': 7, 'fullHouse': 2}
34998|980700600005090040000000009400003002060800300000002050010087000007030100006100000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPF': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 12, 'crossHatch': 37, 'lastRemaining': 4}
34999|980700600500060000006008070400000000008090700000003042010000003009050800000201000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 5, 'FPC': 5, 'nakedSingle': 14, 'crossHatch': 25, 'lastRemaining': 11, 'LZWing': 1, 'ALS_XYWing': 2, 'KrakenFish': 1, 'ALS_XZ': 2, 'fullHouse': 3}
35000|980700600005090000000085000409003000020800700000000043010007008000100067000020100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPCE': 1, 'Swordfish': 1, 'LZWing': 3, 'nakedSingle': 9, 'crossHatch': 28, 'ALS_XYWing': 5, 'ALS_XZ': 1, 'KrakenFish': 1, 'lastRemaining': 14, 'fullHouse': 5}
35001|980700000760000500004060090400070050008500300000002001040080060000103005000000200|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'LZWing': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 15, 'crossHatch': 26, 'lastRemaining': 8, 'fullHouse': 6}
35002|987600000600000800005040070500000003030009700002010050001004507000070201000000040|SOLVED_CLEAN|56|0|0|{'DeepResonance': 8, 'D2B': 4, 'FPCE': 1, 'FPC': 2, 'nakedSingle': 13, 'ALS_XZ': 2, 'ALS_XYWing': 3, 'crossHatch': 28, 'lastRemaining': 7, 'SimpleColoring': 1, 'XWing': 1, 'fullHouse': 1}
35003|980700600500060000006008070400003000008050900000000024010000090005080700000201003|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 28, 'FPC': 5, 'ALS_XZ': 5, 'DeathBlossom': 1, 'nakedSingle': 14, 'KrakenFish': 1, 'LZWing': 3, 'ALS_XYWing': 3, 'fullHouse': 3, 'SimpleColoring': 1, 'lastRemaining': 6}
35004|980700000600090700007005000400030000008600500000000042010006003006900800000021050|SOLVED_CLEAN|57|0|0|{'FPF': 1, 'D2B': 2, 'DeepResonance': 2, 'FPC': 1, 'crossHatch': 32, 'ALS_XZ': 7, 'ALS_XYWing': 7, 'KrakenFish': 1, 'SimpleColoring': 1, 'LZWing': 2, 'nakedSingle': 13, 'XWing': 1, 'lastRemaining': 5, 'fullHouse': 3}
35005|980700600500060000006008070400003000008070900000200040010007003009050700000100002|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPF': 1, 'FPCE': 2, 'D2B': 1, 'FPC': 1, 'nakedSingle': 21, 'crossHatch': 17, 'SimpleColoring': 2, 'lastRemaining': 12, 'fullHouse': 2}
35006|980700600500060000006000070700004003040000020009080700200000010005090800000103000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 3, 'FPF': 1, 'crossHatch': 28, 'KrakenFish': 1, 'FPC': 2, 'ALS_XYWing': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 14, 'lastRemaining': 10, 'fullHouse': 2}
35007|980700000700060900006050000400003020060000003009600800020000014007800500000010000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 33, 'FPCE': 1, 'ALS_XZ': 4, 'XCycle': 1, 'nakedSingle': 20, 'SimpleColoring': 1, 'LZWing': 1, 'lastRemaining': 3}
35008|980000000007600500000070040800300000030005002001060300100700004090010020005006100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 7, 'D2B': 3, 'FPC': 1, 'ALS_XYWing': 1, 'SimpleColoring': 1, 'crossHatch': 22, 'FPCE': 1, 'nakedSingle': 18, 'lastRemaining': 11, 'fullHouse': 1}
35009|980700000760000800000050000400003020007400600000010004009600500000020003000004010|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'FPF': 1, 'crossHatch': 39, 'lastRemaining': 9, 'KrakenFish': 1, 'FPCE': 1, 'nakedSingle': 8, 'fullHouse': 1}
35010|980700600005600040000050090800060300020037000000800020408001000070300200000000001|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPC': 2, 'crossHatch': 27, 'LZWing': 1, 'ALS_XZ': 2, 'nakedSingle': 17, 'lastRemaining': 6, 'fullHouse': 4}
35011|980700600005096000000080040600070300020300001000009004300007800010000007002000050|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'D2B': 1, 'lastRemaining': 19, 'crossHatch': 15, 'XWing': 1, 'LZWing': 1, 'ALS_XYWing': 4, 'FPC': 1, 'nakedSingle': 16, 'ALS_XZ': 5, 'SimpleColoring': 1, 'fullHouse': 5}
35012|980700600500060000006008040300000000020000031005070400009080500000200080000001070|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'lastRemaining': 8, 'KrakenFish': 1, 'nakedSingle': 13, 'crossHatch': 37, 'SimpleColoring': 1, 'LZWing': 1, 'ALS_XZ': 1}
35013|980700000760000800005000000600050040009300700000002001003600900000040002000001050|SOLVED_CLEAN|59|0|0|{'DeepResonance': 3, 'FPC': 4, 'lastRemaining': 11, 'ALS_XZ': 1, 'crossHatch': 31, 'ALS_XYWing': 1, 'KrakenFish': 1, 'nakedSingle': 13}
35014|980000000007600500000070040300009000020000003005400060001040070000500600000002008|SOLVED_CLEAN|60|0|0|{'DeepResonance': 3, 'FPF': 1, 'ALS_XZ': 4, 'AlignedPairExcl': 2, 'FPCE': 1, 'nakedSingle': 17, 'crossHatch': 33, 'XWing': 2, 'ALS_XYWing': 5, 'lastRemaining': 8}
35015|980700600005090000000000094300200000020080007008006200070300800001000050000040001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'ALS_XZ': 5, 'FPC': 1, 'FPCE': 1, 'crossHatch': 35, 'lastRemaining': 10, 'nakedSingle': 5, 'LZWing': 1, 'fullHouse': 5}
35016|980700600500060000006008070400000000009080500000304020010002000005070800000006031|SOLVED_CLEAN|57|0|0|{'D2B': 1, 'DeepResonance': 4, 'FPC': 4, 'KrakenFish': 1, 'ALS_XZ': 7, 'ALS_XYWing': 1, 'nakedSingle': 23, 'crossHatch': 17, 'SimpleColoring': 1, 'LZWing': 1, 'lastRemaining': 9, 'fullHouse': 3}
35017|980760500005000070000005090800400003200010000007006900300000040010020000008009600|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 37, 'KrakenFish': 1, 'SimpleColoring': 1, 'FPC': 1, 'ALS_XYWing': 1, 'nakedSingle': 5, 'XCycle': 2, 'ALS_XZ': 2, 'LZWing': 3, 'lastRemaining': 11}
35018|980700600005090040004000009700003050060800200000070003200100000010086000006007100|SOLVED_CLEAN|56|0|0|{'DeepResonance': 3, 'FPF': 1, 'crossHatch': 25, 'LZWing': 1, 'FPCE': 1, 'lastRemaining': 17, 'nakedSingle': 9, 'fullHouse': 3}
35019|980700600750000000004080070500090060000300002000006100070040090005001006000200003|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'D2B': 1, 'ALS_XZ': 7, 'FPC': 2, 'crossHatch': 20, 'lastRemaining': 17, 'nakedSingle': 13, 'ALS_XYWing': 6, 'KrakenFish': 1, 'SimpleColoring': 2, 'LZWing': 1, 'fullHouse': 4}
35020|980700600750000080006000000400000000005900060000030504020001000007890050000002103|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'ALS_XZ': 2, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 30, 'lastRemaining': 13, 'fullHouse': 5}
35021|980700600750040000003009070500007090030000200000010006090008030005100000000200400|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'ALS_XZ': 15, 'FPCE': 1, 'crossHatch': 42, 'LZWing': 2, 'FPC': 2, 'SimpleColoring': 2, 'ALS_XYWing': 4, 'lastRemaining': 9, 'KrakenFish': 1, 'nakedSingle': 2, 'fullHouse': 1}
35022|980700600500080070007006000450000000008600090000034200010060000005900060000002103|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 9, 'crossHatch': 29, 'lastRemaining': 13, 'fullHouse': 3}
35023|980700600750000080006000000040030000009800070008490050005900060000004002000001500|SOLVED_CLEAN|57|0|0|{'FPF': 1, 'FPCE': 2, 'KrakenFish': 1, 'ALS_XYWing': 1, 'nakedSingle': 21, 'crossHatch': 26, 'lastRemaining': 5, 'fullHouse': 2}
35024|980700600500080070007006000450008000008900060000030004020000100005800090000021003|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'FPC': 2, 'crossHatch': 35, 'KrakenFish': 1, 'nakedSingle': 6, 'lastRemaining': 12, 'fullHouse': 1}
35025|980700600750000080006000000400000000008900070000030804020090100005600090000021003|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 22, 'FPCE': 1, 'nakedSingle': 11, 'lastRemaining': 16, 'SimpleColoring': 4, 'ALS_XZ': 2, 'ALS_XYWing': 3, 'LZWing': 1, 'XWing': 1, 'Swordfish': 1, 'fullHouse': 6}
35026|980700600700600500000094000600800300030020000008000010300000050009500063000070900|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPF': 1, 'ALS_XZ': 1, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 29, 'lastRemaining': 10, 'fullHouse': 4}
35027|980760500700040900000008030500000060097000400040070050400050600002000005000100000|SOLVED_CLEAN|57|0|0|{'FPF': 2, 'crossHatch': 14, 'FPCE': 1, 'nakedSingle': 27, 'lastRemaining': 12, 'fullHouse': 1}
35028|980700600500060000006008070400800003050004000008050900020103000005070800000000021|SOLVED_CLEAN|56|0|0|{'DeepResonance': 5, 'D2B': 1, 'FPC': 1, 'crossHatch': 23, 'FPCE': 1, 'SimpleColoring': 1, 'LZWing': 3, 'ALS_XZ': 1, 'XWing': 1, 'nakedSingle': 16, 'lastRemaining': 11, 'fullHouse': 3}
35029|980700600500060000006008070400800000050004003008050700020103000005080900000000012|SOLVED_CLEAN|56|0|0|{'DeepResonance': 3, 'FPCE': 2, 'crossHatch': 37, 'ALS_XZ': 8, 'ALS_XYWing': 3, 'FPC': 2, 'nakedSingle': 12, 'lastRemaining': 2, 'fullHouse': 1}
35030|980700600500090000007006000400600080008070500000003024010007030009060800000200001|SOLVED_CLEAN|56|0|0|{'DeepResonance': 5, 'LZWing': 1, 'FPC': 2, 'FPCE': 1, 'crossHatch': 29, 'lastRemaining': 15, 'nakedSingle': 9}
35031|980700600750000080006000000400030200027900050000002004009800060000010000000009103|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 24, 'KrakenFish': 1, 'FPCE': 1, 'nakedSingle': 19, 'lastRemaining': 9, 'fullHouse': 3}
35032|980700600750040000003008070800009030009200006000000100300000200090007050000410000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'nakedSingle': 15, 'FPCE': 2, 'crossHatch': 34, 'FPC': 2, 'lastRemaining': 4}
35033|980700600700500940000030070800400700020001000000000004600057000009800060008000500|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 25, 'LZWing': 3, 'ALS_XZ': 11, 'SimpleColoring': 2, 'ALS_XYWing': 2, 'nakedSingle': 9, 'lastRemaining': 17, 'fullHouse': 5}
35034|980700600500090000007006000450000060008060900000304002010002030005070800000600001|SOLVED_CLEAN|56|0|0|{'DeepResonance': 3, 'D2B': 1, 'FPC': 2, 'ALS_XYWing': 1, 'nakedSingle': 10, 'crossHatch': 27, 'XCycle': 1, 'LZWing': 2, 'XWing': 2, 'ALS_XZ': 6, 'SimpleColoring': 1, 'lastRemaining': 15}
35035|980760500500400900007000030800500400000027000000000060100000040095000100008100009|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPF': 2, 'D2B': 2, 'FPC': 3, 'fullHouse': 4, 'crossHatch': 27, 'ALS_XZ': 2, 'ALS_XYWing': 6, 'nakedSingle': 10, 'SimpleColoring': 2, 'LZWing': 1, 'lastRemaining': 9}
35036|980700600750040000003009070500008030030020006000010400090005080000200009000000100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'FPF': 1, 'crossHatch': 31, 'XCycle': 1, 'LZWing': 1, 'FPC': 1, 'KrakenFish': 2, 'nakedSingle': 7, 'lastRemaining': 13, 'fullHouse': 3}
35037|980700600750040000003009070800003090030000002000010006070005080000400001000020000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'nakedSingle': 8, 'FPC': 2, 'ALS_XZ': 6, 'ALS_XYWing': 4, 'KrakenFish': 1, 'LZWing': 1, 'SimpleColoring': 1, 'crossHatch': 35, 'lastRemaining': 9, 'fullHouse': 4}
35038|980700600750000090006000000400000300005800060000042000010970200007500080000003001|SOLVED_CLEAN|57|0|0|{'DeepResonance': 6, 'D2B': 2, 'nakedSingle': 19, 'LZWing': 1, 'ALS_XZ': 1, 'FPC': 1, 'ALS_XYWing': 1, 'FPCE': 1, 'crossHatch': 31, 'lastRemaining': 3}
35039|980760500400300900007020000800500400010007000000000060300000049008400050000003800|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 1, 'crossHatch': 28, 'FPCE': 1, 'nakedSingle': 16, 'XCycle': 1, 'LZWing': 1, 'ALS_XZ': 3, 'lastRemaining': 5, 'fullHouse': 4}
35040|980700600700050000004009070300004090040000200000010006070003080003500100000020300|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'nakedSingle': 16, 'crossHatch': 32, 'FPC': 1, 'FPCE': 1, 'lastRemaining': 4, 'fullHouse': 3}
35041|980700600500080070007006000400000032090004000008050900030000001009060500000102090|SOLVED_CLEAN|56|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 30, 'KrakenFish': 1, 'FPCE': 1, 'ALS_XZ': 8, 'ALS_XYWing': 3, 'LZWing': 4, 'lastRemaining': 10, 'nakedSingle': 9, 'fullHouse': 4, 'XCycle': 1}
35042|980700600705000040040090000300080700060300002000001000090060800004000050000002001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPC': 2, 'crossHatch': 17, 'ALS_XZ': 11, 'lastRemaining': 24, 'fullHouse': 8, 'nakedSingle': 6, 'ALS_XYWing': 3, 'LZWing': 1}
35043|980700600700600500000084000609500700003000000000020060100070056097000100000100000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPF': 1, 'nakedSingle': 12, 'KrakenFish': 2, 'FPC': 1, 'crossHatch': 31, 'ALS_XYWing': 1, 'LZWing': 1, 'ALS_XZ': 1, 'lastRemaining': 9, 'SimpleColoring': 3, 'fullHouse': 3}
35044|980700600005090040004000009700003050060800200000070003200100000010087000007006100|SOLVED_CLEAN|56|0|0|{'DeepResonance': 5, 'D2B': 1, 'ALS_XZ': 1, 'FPCE': 2, 'nakedSingle': 17, 'crossHatch': 15, 'FPC': 1, 'lastRemaining': 14, 'fullHouse': 6}
35045|980700600500080070007004000320800000008400050000012300009500060000090701000000500|SOLVED_CLEAN|56|0|0|{'DeepResonance': 1, 'FPCE': 3, 'crossHatch': 27, 'D2B': 1, 'nakedSingle': 10, 'lastRemaining': 11, 'fullHouse': 4}
35046|980760500700000080005008900870005060004030000000007000450006090000200000000000104|SOLVED_CLEAN|57|0|0|{'D2B': 1, 'ALS_XZ': 2, 'FPCE': 1, 'nakedSingle': 13, 'crossHatch': 28, 'lastRemaining': 13, 'fullHouse': 1}
35047|980760500500400700003050000800040070059000400000900080600500800020000001000006000|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 6, 'DeepResonance': 6, 'D2B': 1, 'FPCE': 1, 'crossHatch': 32, 'ALS_XYWing': 4, 'FPC': 1, 'nakedSingle': 7, 'LZWing': 2, 'SimpleColoring': 1, 'lastRemaining': 14, 'fullHouse': 1}
35048|980700600750000080006000007400000003005900060000042000030010000009800050000090102|SOLVED_CLEAN|57|0|0|{'FPF': 1, 'crossHatch': 35, 'ALS_XZ': 7, 'D2B': 1, 'nakedSingle': 13, 'FPC': 2, 'XWing': 1, 'ALS_XYWing': 2, 'SimpleColoring': 2, 'lastRemaining': 4, 'fullHouse': 1}
35049|980700600700850900004090000800000096070080300003600000300900500020005000000000010|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'XWing': 2, 'crossHatch': 27, 'lastRemaining': 16, 'nakedSingle': 12, 'fullHouse': 2}
35050|980700600500400000006080050600030080003004200000001005209000007060020090000000120|SOLVED_CLEAN|56|0|0|{'DeepResonance': 6, 'D2B': 1, 'ALS_XYWing': 4, 'nakedSingle': 10, 'LZWing': 3, 'crossHatch': 25, 'lastRemaining': 16, 'SimpleColoring': 1, 'ALS_XZ': 2, 'FPC': 1, 'fullHouse': 3}
35051|980700600750000080006000007400000000005800090000043006020010000009600050000002103|SOLVED_CLEAN|57|0|0|{'DeepResonance': 5, 'crossHatch': 36, 'LZWing': 3, 'FPC': 5, 'ALS_XYWing': 2, 'nakedSingle': 14, 'ALS_XZ': 2, 'SimpleColoring': 2, 'lastRemaining': 2}
35052|980760500400000030005004009200009005050100390000070000040008002002000010000000600|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'D2B': 1, 'ALS_XYWing': 2, 'FPC': 3, 'crossHatch': 25, 'ALS_XZ': 11, 'fullHouse': 5, 'nakedSingle': 12, 'LZWing': 1, 'SimpleColoring': 1, 'lastRemaining': 11}
35053|980760500004003090000000008740002000290300040003000000100000600009007020000500001|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'D2B': 3, 'ALS_XYWing': 1, 'nakedSingle': 8, 'crossHatch': 26, 'lastRemaining': 13, 'LZWing': 1, 'XWing': 1, 'ALS_XZ': 2, 'fullHouse': 7}
35054|980760500507000000040008090300000006020004010000030000090800402000002109000000080|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'SimpleColoring': 1, 'FPCE': 2, 'crossHatch': 30, 'ALS_XZ': 2, 'KrakenFish': 1, 'nakedSingle': 14, 'lastRemaining': 10, 'fullHouse': 1}
35055|980700600500090070007004009320000000005400090000012000050040100008500060000080003|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'KrakenFish': 1, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 37, 'lastRemaining': 8, 'fullHouse': 2}
35056|980700600760080000005000000400800030070004000008060900020003001007090500000100002|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 16, 'crossHatch': 29, 'lastRemaining': 8, 'fullHouse': 1}
35057|980760000750000600006000000800040030030002001007300800008900500000030024000010000|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 5, 'DeepResonance': 3, 'D2B': 2, 'nakedSingle': 18, 'FPC': 3, 'KrakenFish': 1, 'FPCE': 1, 'crossHatch': 24, 'lastRemaining': 9, 'Swordfish': 1, 'SimpleColoring': 1}
35058|980700600750060080006000000400030000008900050000002300010000004009800060000091002|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 32, 'lastRemaining': 11, 'fullHouse': 2}
35059|980760000005004300000000090720080000001006400000000002006500001000640500000001003|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPF': 1, 'nakedSingle': 21, 'crossHatch': 27, 'fullHouse': 3, 'LZWing': 1, 'KrakenFish': 3, 'ALS_XZ': 7, 'FPC': 2, 'ALS_XYWing': 4, 'XCycle': 2, 'SimpleColoring': 1, 'lastRemaining': 2}
35060|980760000750000600006000000800040030030002001007300800008900500000030042000010000|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 1, 'DeepResonance': 1, 'nakedSingle': 8, 'crossHatch': 34, 'XWing': 1, 'XCycle': 1, 'LZWing': 1, 'lastRemaining': 8, 'fullHouse': 6}
35061|980700000600080500004006080300007060040000702000100000090004030003070005000230100|SOLVED_CLEAN|56|0|0|{'DeepResonance': 1, 'D2B': 1, 'crossHatch': 33, 'LZWing': 2, 'SimpleColoring': 1, 'ALS_XZ': 2, 'ALS_XYWing': 1, 'FPC': 1, 'nakedSingle': 5, 'lastRemaining': 13, 'fullHouse': 3}
35062|980760000750000600006000070400000030009800000000024001090003040005900700000010002|SOLVED_CLEAN|57|0|0|{'DeepResonance': 5, 'D2B': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 16, 'crossHatch': 27, 'lastRemaining': 10, 'fullHouse': 1}
35063|980700600700060090006000005400000300008900060000020004010500200007600050000013000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 7, 'D2B': 1, 'crossHatch': 23, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 15, 'lastRemaining': 10, 'fullHouse': 6}
35064|980700000600800500004090080300060040040002000006400100060080030003007005000001002|SOLVED_CLEAN|56|0|0|{'DeepResonance': 5, 'D2B': 1, 'crossHatch': 38, 'FPCE': 1, 'LZWing': 4, 'ALS_XZ': 11, 'ALS_XYWing': 8, 'XWing': 1, 'nakedSingle': 12, 'SimpleColoring': 2, 'lastRemaining': 4}
35065|980700600504000000000030000690800020008090006000003809270300008005000000000010270|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'FPF': 1, 'lastRemaining': 6, 'LZWing': 3, 'FPCE': 1, 'crossHatch': 28, 'ALS_XZ': 2, 'ALS_XYWing': 4, 'nakedSingle': 19, 'fullHouse': 1}
35066|980760000750000600006000000400030000009400800000002041005800700000040028000010003|SOLVED_CLEAN|57|0|0|{'D2B': 1, 'DeepResonance': 2, 'crossHatch': 20, 'XWing': 1, 'lastRemaining': 24, 'nakedSingle': 11, 'fullHouse': 1}
35067|980760000500000700007000060800004030009080600000200001300000040008050300000103002|SOLVED_CLEAN|57|0|0|{'FPF': 1, 'nakedSingle': 7, 'crossHatch': 33, 'ALS_XZ': 1, 'ALS_XYWing': 1, 'FPC': 1, 'lastRemaining': 14, 'fullHouse': 1}
35068|980700600700090050005004000300020000090003000008400060010040000009500080000006102|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'nakedSingle': 7, 'ALS_XZ': 2, 'crossHatch': 29, 'ALS_XYWing': 3, 'lastRemaining': 19, 'fullHouse': 2}
35069|980700600750060000006009000400300000005080700000002030010600042007050900000001000|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'FPC': 3, 'SimpleColoring': 3, 'ALS_XZ': 2, 'ALS_XYWing': 1, 'crossHatch': 42, 'XCycle': 1, 'LZWing': 1, 'nakedSingle': 8, 'lastRemaining': 3}
35070|980700600700060090006005000400000000007600050000003000009800072008500460000020001|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'FPF': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 14, 'crossHatch': 30, 'lastRemaining': 10}
35071|980700600750060080006000000400000308005800060000043002010020000009500070000000001|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'ALS_XZ': 5, 'FPCE': 1, 'FPC': 5, 'crossHatch': 41, 'KrakenFish': 1, 'nakedSingle': 6, 'AlignedPairExcl': 1, 'SimpleColoring': 1, 'ALS_XYWing': 6, 'lastRemaining': 4}
35072|980760500760400000003009060600007080000040200000000001300200000090008030000000105|SOLVED_CLEAN|57|0|0|{'DeepResonance': 4, 'D2B': 1, 'FPC': 1, 'LZWing': 1, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 33, 'lastRemaining': 9, 'fullHouse': 1}
35073|980700600504030000000009050700800020090007086000090700300014000060900200000000001|SOLVED_CLEAN|56|0|0|{'DeepResonance': 2, 'ALS_XYWing': 3, 'FPCE': 1, 'nakedSingle': 16, 'crossHatch': 29, 'lastRemaining': 9, 'fullHouse': 1}
35074|980700600700060090006000050490300000008050900000002001030004000009070800000100020|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'ALS_XZ': 1, 'D2B': 2, 'crossHatch': 20, 'FPCE': 1, 'nakedSingle': 34}
35075|980700600500090070007006000400000006008600050000034200010000503009500060000002100|SOLVED_CLEAN|56|0|0|{'DeepResonance': 1, 'FPF': 1, 'nakedSingle': 12, 'crossHatch': 36, 'lastRemaining': 7}
35076|987600000600000900050040080500000003020010050003007000010004508000080201000000040|SOLVED_CLEAN|57|0|0|{'DeepResonance': 6, 'crossHatch': 27, 'lastRemaining': 9, 'ALS_XYWing': 2, 'FPC': 1, 'nakedSingle': 16, 'XCycle': 1, 'LZWing': 1, 'fullHouse': 3}
35077|980760000540000000007005800700008900000600083000020010090006400000300000000010062|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPC': 4, 'nakedSingle': 8, 'crossHatch': 39, 'ALS_XZ': 13, 'Swordfish': 1, 'LZWing': 3, 'SimpleColoring': 1, 'XWing': 1, 'lastRemaining': 6}
35078|980700600700500000004080070300090040040002006000000100090030080003005200000001000|SOLVED_CLEAN|58|0|0|{'LZWing': 6, 'DeepResonance': 4, 'D2B': 1, 'FPC': 1, 'crossHatch': 45, 'lastRemaining': 1, 'nakedSingle': 9, 'SimpleColoring': 2, 'XCycle': 1}
35079|980760000700500400005003070800000004006030050000000201200009000007300090000006100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'LZWing': 3, 'D2B': 1, 'FPCE': 1, 'nakedSingle': 8, 'ALS_XZ': 14, 'FPC': 2, 'XWing': 1, 'crossHatch': 34, 'SimpleColoring': 1, 'ALS_XYWing': 1, 'lastRemaining': 4, 'fullHouse': 7}
35080|980700600750060000006009000400000030035080700000003002007090500000102000000000041|SOLVED_CLEAN|57|0|0|{'DeepResonance': 2, 'SimpleColoring': 2, 'LZWing': 1, 'crossHatch': 27, 'ALS_XYWing': 1, 'KrakenFish': 1, 'nakedSingle': 12, 'lastRemaining': 15, 'ALS_XZ': 3, 'fullHouse': 3}
